repo_id,id_contribuidor,data
9982829,339548,01-05-2019
9982829,341779,05-09-2012
9982829,349292,20-02-2018
9982829,352385,23-03-2013
9982829,356566,12-03-2013
9982829,360900,02-01-2019
9982829,361616,22-01-2014
9982829,367669,07-06-2013
9982829,371325,25-06-2014
9982829,372072,29-01-2017
9982829,383533,07-03-2019
9982829,394582,26-07-2018
9982829,395715,06-03-2013
9982829,397975,15-03-2013
9982829,411782,31-05-2019
9982829,414131,20-03-2015
9982829,414305,09-11-2015
9982829,414684,26-03-2015
9982829,426516,23-02-2015
9982829,440729,04-03-2015
9982829,463827,05-08-2013
9982829,478203,14-03-2015
9982829,480882,22-05-2013
9982829,492788,13-12-2016
9982829,504316,04-06-2014
9982829,506248,05-12-2015
9982829,507904,30-07-2013
9982829,508563,09-01-2013
9982829,517367,17-09-2018
9982829,518165,24-12-2013
9982829,519064,30-06-2018
9982829,519671,30-04-2019
9982829,526586,23-07-2015
9982829,529995,29-03-2014
9982829,536868,20-08-2013
9982829,544871,16-10-2013
9982829,557711,25-12-2016
9982829,571406,18-11-2015
9982829,572793,07-12-2015
9982829,577168,16-06-2015
9982829,584817,09-12-2013
9982829,585614,28-11-2013
9982829,586564,26-03-2013
9982829,596882,10-05-2015
9982829,608978,28-06-2014
9982829,612857,23-02-2015
9982829,614099,07-05-2013
9982829,616472,18-11-2013
9982829,650610,21-08-2014
9982829,668197,14-11-2014
9982829,671098,05-10-2017
9982829,692467,29-12-2014
9982829,704945,09-07-2013
9982829,713760,06-07-2014
9982829,727269,09-04-2013
9982829,730257,30-06-2013
9982829,731468,07-03-2013
9982829,738437,19-02-2016
9982829,765893,20-01-2018
9982829,779458,22-05-2015
9982829,784808,01-02-2014
9982829,803068,09-01-2014
9982829,814711,15-10-2013
9982829,814901,26-10-2016
9982829,820592,06-01-2016
9982829,831468,22-11-2013
9982829,845902,07-04-2016
9982829,876550,21-06-2018
9982829,904595,28-11-2013
9982829,908585,18-01-2017
9982829,910975,18-11-2015
9982829,922342,09-07-2018
9982829,930606,04-07-2016
9982829,932022,24-11-2015
9982829,936095,30-04-2014
9982829,946209,05-06-2015
9982829,948366,19-08-2014
9982829,964430,10-11-2012
9982829,974894,31-05-2015
9982829,1007872,05-05-2016
9982829,1010440,22-07-2013
9982829,1042141,01-07-2013
9982829,1079775,28-06-2014
9982829,1095119,08-08-2016
9982829,1100880,25-07-2013
9982829,1111149,18-01-2016
9982829,1115431,21-11-2014
9982829,1118628,02-08-2013
9982829,1149298,13-03-2013
9982829,1170859,04-04-2017
9982829,1193799,07-07-2014
9982829,1202363,08-05-2017
9982829,1225357,15-04-2014
9982829,1243497,15-11-2017
9982829,1249518,30-10-2013
9982829,1273489,25-04-2019
9982829,1286010,23-05-2016
9982829,1295180,22-03-2017
9982829,1306126,09-01-2013
9982829,1365474,01-05-2014
9982829,1384659,22-11-2016
9982829,1390380,17-10-2016
9982829,1412521,19-05-2014
9982829,1431774,14-10-2014
9982829,1441193,01-01-2014
9982829,1451759,09-04-2014
9982829,1454831,04-10-2018
9982829,1455522,31-08-2017
9982829,1463635,14-09-2014
9982829,1467123,22-04-2013
9982829,1496486,14-12-2013
9982829,1610279,26-06-2018
9982829,1641464,30-09-2013
9982829,1682353,05-06-2013
9982829,1710907,02-08-2014
9982829,1716153,08-04-2019
9982829,1719128,07-05-2016
9982829,1723346,30-09-2014
9982829,1731954,26-05-2017
9982829,1750050,06-07-2017
9982829,1756762,13-11-2013
9982829,1770766,22-03-2013
9982829,1828847,12-08-2016
9982829,1842246,06-06-2014
9982829,1908694,15-09-2015
9982829,1913681,16-09-2015
9982829,1966200,11-05-2013
9982829,1994441,29-08-2017
9982829,2032346,18-09-2016
9982829,2043195,09-06-2014
9982829,2043196,29-05-2014
9982829,2057526,07-05-2016
9982829,2098376,05-01-2016
9982829,2118351,02-05-2019
9982829,2137330,02-10-2014
9982829,2176504,01-07-2013
9982829,2192022,01-07-2013
9982829,2213674,04-07-2013
9982829,2232674,11-02-2014
9982829,2275865,17-07-2013
9982829,2299981,13-10-2015
9982829,2343483,23-02-2015
9982829,2350076,05-11-2014
9982829,2353924,23-11-2016
9982829,2369488,05-11-2013
9982829,2382993,05-02-2015
9982829,2408940,05-07-2014
9982829,2411133,20-08-2013
9982829,2497402,07-08-2016
9982829,2556908,02-03-2019
9982829,2573442,15-08-2016
9982829,2581161,22-10-2015
9982829,2587531,09-12-2016
9982829,2640638,30-09-2013
9982829,2648320,17-10-2017
9982829,2679556,04-02-2016
9982829,2689914,27-11-2015
9982829,2730224,17-09-2016
9982829,2761213,13-09-2018
9982829,2817023,02-01-2018
9982829,2818866,17-04-2015
9982829,2826009,28-05-2014
9982829,2875456,28-08-2015
9982829,2887995,27-09-2016
9982829,2905649,12-07-2015
9982829,2907055,31-05-2014
9982829,2957194,30-05-2018
9982829,2961315,02-02-2014
9982829,3032259,05-12-2013
9982829,3084272,03-07-2017
9982829,3149609,29-12-2013
9982829,3166763,14-11-2016
9982829,3240840,27-07-2015
9982829,3264826,13-04-2015
9982829,3314232,24-07-2017
9982829,3316239,31-05-2018
9982829,3328592,16-06-2016
9982829,3340189,03-04-2015
9982829,3375340,11-03-2015
9982829,3403173,14-03-2014
9982829,3451677,20-02-2019
9982829,3451978,12-11-2016
9982829,3495788,05-01-2016
9982829,3530915,29-02-2016
9982829,3537449,20-11-2014
9982829,3606525,29-03-2016
9982829,3646955,13-09-2014
9982829,3675719,12-04-2014
9982829,3680658,23-03-2017
9982829,3711608,27-12-2015
9982829,3735421,01-07-2016
9982829,3756679,11-04-2014
9982829,3774567,02-06-2014
9982829,3837983,17-08-2017
9982829,3901468,21-06-2017
9982829,3914805,27-04-2016
9982829,3976398,01-08-2016
9982829,3994829,02-01-2018
9982829,3995095,15-09-2015
9982829,4073519,26-12-2014
9982829,4282585,11-06-2014
9982829,4295082,24-06-2014
9982829,4446207,29-09-2016
9982829,4489308,21-06-2018
9982829,4591726,12-07-2014
9982829,4607379,14-06-2017
9982829,4624607,14-02-2016
9982829,4712395,31-07-2018
9982829,4891474,16-02-2017
9982829,4967839,19-05-2016
9982829,4997832,08-10-2015
9982829,5005690,05-11-2015
9982829,5009725,09-11-2017
9982829,5064053,06-01-2016
9982829,5440121,11-05-2017
9982829,5445036,27-12-2016
9982829,5483102,28-01-2019
9982829,5492761,20-06-2016
9982829,5636467,13-05-2017
9982829,5706985,31-05-2015
9982829,5890268,23-06-2016
9982829,5897812,16-08-2016
9982829,5996929,19-08-2017
9982829,6193772,15-12-2014
9982829,6460863,03-07-2016
9982829,6483748,05-09-2018
9982829,6538790,08-01-2015
9982829,6552872,15-05-2016
9982829,6587393,29-11-2018
9982829,6687690,18-11-2017
9982829,6774495,27-07-2015
9982829,6775152,13-12-2018
9982829,6936843,29-06-2018
9982829,7042465,11-02-2018
9982829,7213857,17-07-2018
9982829,7332659,10-01-2017
9982829,7450105,15-09-2015
9982829,7495242,08-01-2014
9982829,7661863,12-06-2018
9982829,7788883,13-10-2015
9982829,7877509,18-12-2018
9982829,8138401,22-05-2015
9982829,8257715,03-04-2018
9982829,8401809,06-01-2019
9982829,8522222,13-07-2017
9982829,8536244,08-03-2019
9982829,8541200,27-06-2015
9982829,9074435,03-08-2017
9982829,9155697,09-04-2016
9982829,9210658,23-02-2016
9982829,9359462,14-11-2017
9982829,9475904,06-03-2019
9982829,9512102,01-12-2016
9982829,10199567,31-01-2017
9982829,10382929,06-08-2016
9982829,10412874,15-04-2016
9982829,10561567,11-04-2014
9982829,10586884,20-06-2018
9982829,10855295,13-01-2016
9982829,11283886,11-03-2019
9982829,11294834,24-08-2016
9982829,11453662,26-04-2017
9982829,11507828,19-09-2017
9982829,11727861,06-07-2016
9982829,11845030,29-02-2016
9982829,12095836,27-09-2017
9982829,12227907,03-02-2018
9982829,12306499,17-10-2016
9982829,12327561,15-05-2019
9982829,12415331,03-05-2018
9982829,13297170,28-06-2017
9982829,13478645,30-03-2018
9982829,13685282,04-10-2018
9982829,13728617,22-12-2016
9982829,14309324,13-02-2017
9982829,21473755,05-07-2016
9982829,21740194,06-08-2018
9982829,30528026,16-08-2016
9982829,31054495,18-01-2018
9982829,31393803,23-06-2018
9982829,31886755,28-01-2019
9982829,32497590,20-05-2019
9982829,34937790,01-11-2017
9982829,35004157,20-04-2019
9982829,35865959,24-04-2018
9982829,36329464,05-05-2019
9982829,36723074,27-06-2017
9982829,36733711,28-06-2017
9982829,37064536,28-05-2019
9982829,37433644,20-01-2018
9982829,37749303,07-07-2018
9982829,38335236,02-04-2019
9982829,38642857,07-10-2017
9982829,38879753,09-05-2018
9982829,39928735,07-12-2017
9982829,40342247,06-04-2019
9982829,40672003,20-12-2018
9982829,41286777,26-03-2018
9982829,41935424,11-09-2018
9982829,43946687,18-12-2018
9982829,44340503,14-10-2018
9982829,45556518,13-09-2018
9982829,45597009,23-08-2018
9982829,45598010,23-08-2018
9982829,46795383,17-04-2019
9982829,46840315,21-04-2019
9982829,47522689,13-11-2018
9982829,50553872,08-04-2019
9982829,50764724,20-04-2019
10205941,1979481,10-06-2014
10205941,8474561,05-06-2018
10213297,12939,07-04-2017
10213297,158153,29-06-2014
10213297,181903,09-07-2014
10213297,238490,11-08-2017
10213297,311904,04-07-2014
10213297,325168,27-12-2015
10213297,655394,22-06-2014
10213297,705671,24-06-2014
10213297,719290,24-07-2014
10213297,768020,30-04-2018
10213297,926009,23-06-2014
10213297,1315120,21-06-2014
10213297,2079770,20-06-2014
10213297,2854864,20-06-2014
10213297,3199002,17-04-2017
10213297,4034699,28-09-2017
10213297,4391251,27-06-2014
10213297,4401144,22-06-2014
10213297,4675458,23-07-2014
10213297,33528393,30-04-2018
10236590,68841,04-08-2017
10236590,84494,22-08-2016
10236590,279357,24-11-2015
10236590,451617,28-02-2016
10236590,529995,22-10-2015
10236590,567908,02-05-2017
10236590,733297,11-09-2017
10236590,1021346,22-11-2015
10236590,1041559,01-04-2015
10236590,1295807,14-09-2014
10236590,1365350,28-02-2017
10236590,1587844,31-01-2017
10236590,2456455,04-12-2015
10236590,2922858,24-06-2015
10236590,4257704,29-06-2014
10236590,4460533,29-06-2014
10236590,4460535,28-06-2014
10236590,5636467,26-09-2017
10236590,9582313,21-02-2016
10236590,9732790,10-01-2016
10236590,36379690,10-05-2017
10295993,179512,19-04-2018
10295993,208689,03-11-2014
10295993,317706,04-06-2016
10295993,329303,29-12-2016
10295993,718256,19-06-2014
10295993,795595,19-06-2014
10295993,2254298,10-10-2017
10295993,2375989,28-07-2014
10295993,3777531,31-03-2017
10295993,6198944,12-10-2015
10295993,11000206,10-05-2018
10295993,11766975,31-03-2017
10295993,38715489,05-11-2017
10295993,39599603,29-03-2019
10295993,45133781,08-11-2018
10384294,934244,03-09-2014
10384294,1453339,09-02-2018
10384294,1757388,16-01-2015
10384294,2685019,14-10-2014
10384294,3078756,09-09-2014
10384294,3570469,02-11-2014
10384294,3788004,24-04-2015
10384294,6903450,13-04-2015
10384294,7683937,17-11-2017
10384294,31322278,08-10-2016
10384294,41109214,10-02-2018
10386166,4404,24-06-2014
10386166,9265,18-09-2014
10386166,10823,03-09-2015
10386166,13031,07-12-2016
10386166,14454,14-05-2015
10386166,34941,24-06-2014
10386166,63074,01-02-2016
10386166,69294,26-07-2014
10386166,74013,29-06-2015
10386166,187561,24-06-2014
10386166,190754,03-03-2016
10386166,232834,31-03-2016
10386166,241731,12-08-2014
10386166,311269,11-11-2015
10386166,435102,28-09-2016
10386166,460317,25-06-2014
10386166,460319,14-07-2014
10386166,480134,21-06-2015
10386166,549420,11-06-2015
10386166,685598,19-06-2015
10386166,692012,05-02-2015
10386166,720962,07-03-2016
10386166,806398,03-03-2016
10386166,821840,26-01-2016
10386166,917348,07-10-2015
10386166,1049433,05-01-2016
10386166,1224644,07-07-2014
10386166,1289896,06-11-2014
10386166,1430599,25-06-2014
10386166,1531827,25-06-2014
10386166,1675148,28-01-2015
10386166,1693102,24-06-2014
10386166,1765738,08-10-2015
10386166,2239683,04-08-2014
10386166,2343798,03-06-2015
10386166,2452424,04-12-2016
10386166,2664906,05-01-2016
10386166,2823883,16-07-2015
10386166,3319434,23-05-2015
10386166,3978960,27-10-2015
10386166,4391869,07-07-2014
10386166,4571723,10-07-2014
10386166,4948943,06-11-2015
10386166,4948944,10-11-2015
10386166,5501352,08-06-2015
10386166,5560371,08-10-2014
10386166,5730880,11-06-2016
10386166,6124717,22-05-2015
10386166,6718763,20-08-2015
10386166,6985674,12-02-2015
10386166,7733480,28-10-2015
10386166,7847032,15-05-2015
10386166,7890135,24-04-2015
10386166,8068872,08-05-2015
10386166,8365651,05-06-2015
10386166,8431016,11-06-2015
10386166,9321930,09-09-2015
10386166,10152569,29-10-2015
10386166,10249280,26-10-2015
10386166,11044093,04-01-2016
10386166,11691705,19-02-2016
10386166,11942850,07-03-2016
10386166,12089947,16-03-2016
10386166,12259471,28-03-2016
10386166,14050446,06-06-2016
10386166,16780017,16-08-2016
10386166,30991486,13-09-2016
10386166,31381666,11-10-2016
10386166,36034194,17-05-2017
10411460,38034,13-05-2017
10411460,126958,12-10-2015
10411460,129070,08-12-2015
10411460,160334,15-11-2016
10411460,207473,18-12-2014
10411460,309476,14-07-2015
10411460,319323,22-07-2017
10411460,556921,15-04-2017
10411460,671256,30-01-2016
10411460,799947,28-12-2016
10411460,818698,10-06-2017
10411460,833922,25-01-2019
10411460,899451,08-02-2015
10411460,999937,29-04-2015
10411460,1251905,03-01-2015
10411460,1671270,12-02-2018
10411460,1755623,11-10-2016
10411460,1878942,18-01-2017
10411460,2043983,26-03-2015
10411460,2275608,21-12-2014
10411460,3425989,21-01-2016
10411460,4131984,18-01-2015
10411460,4242226,17-12-2014
10411460,4410369,06-01-2015
10411460,4453700,03-12-2015
10411460,4709542,07-08-2017
10411460,4725479,25-04-2015
10411460,4852171,06-11-2015
10411460,4973253,12-10-2015
10411460,6712230,23-03-2019
10411460,7355478,20-06-2017
10411460,8826693,19-02-2016
10411460,9335441,14-09-2015
10411460,9420448,24-02-2016
10411460,10340901,31-07-2017
10411460,10804182,21-05-2016
10411460,10977967,08-02-2019
10411460,12297700,28-03-2016
10411460,14639683,14-12-2016
10411460,30648862,18-04-2017
10411460,32029510,17-05-2017
10411460,32903496,02-01-2017
10411460,34888026,21-03-2017
10411460,35558860,23-04-2017
10411460,46819785,05-05-2019
10490251,485,05-01-2016
10490251,5782,16-12-2015
10490251,13798,18-01-2015
10490251,20873,28-01-2016
10490251,28578,25-10-2016
10490251,33997,30-06-2015
10490251,39050,07-01-2017
10490251,56642,30-11-2014
10490251,70400,24-10-2016
10490251,72510,11-03-2015
10490251,89793,09-04-2016
10490251,90042,26-10-2015
10490251,91023,22-07-2016
10490251,109591,28-05-2015
10490251,115366,30-07-2014
10490251,116462,27-10-2015
10490251,144199,16-09-2015
10490251,145058,22-09-2016
10490251,185933,23-11-2016
10490251,201287,06-11-2016
10490251,209367,24-08-2016
10490251,211209,28-03-2015
10490251,226992,27-11-2014
10490251,241180,12-02-2015
10490251,271304,10-05-2015
10490251,273398,04-04-2015
10490251,277812,23-07-2016
10490251,292118,10-07-2016
10490251,317097,23-12-2014
10490251,332800,12-06-2016
10490251,355084,01-09-2015
10490251,380016,26-12-2015
10490251,390622,18-02-2015
10490251,429047,23-07-2016
10490251,485821,30-09-2015
10490251,558585,29-06-2015
10490251,572644,04-08-2016
10490251,603108,04-02-2017
10490251,606513,07-08-2015
10490251,612901,25-06-2016
10490251,663641,21-10-2015
10490251,670719,02-04-2015
10490251,679673,30-05-2015
10490251,721101,03-06-2016
10490251,781108,15-12-2014
10490251,842683,20-03-2016
10490251,889267,22-03-2016
10490251,935461,25-08-2015
10490251,936095,10-09-2015
10490251,945652,23-05-2016
10490251,969224,23-12-2014
10490251,977248,05-10-2015
10490251,1000499,28-07-2016
10490251,1002887,21-05-2015
10490251,1012353,05-01-2015
10490251,1035301,05-10-2015
10490251,1044203,30-07-2014
10490251,1081865,30-09-2014
10490251,1121287,26-11-2015
10490251,1125919,15-07-2015
10490251,1294117,23-11-2015
10490251,1525826,12-07-2016
10490251,1579096,29-08-2016
10490251,1603524,01-02-2016
10490251,1653061,04-08-2016
10490251,1677090,31-03-2016
10490251,1714593,16-05-2016
10490251,1744392,22-12-2014
10490251,1773384,09-12-2015
10490251,1808130,11-10-2016
10490251,1850046,19-01-2016
10490251,1869923,25-05-2015
10490251,1905446,19-11-2016
10490251,1930727,05-04-2016
10490251,1951209,18-01-2015
10490251,1999961,03-10-2015
10490251,2065277,24-03-2016
10490251,2132038,20-08-2015
10490251,2220167,28-03-2016
10490251,2252374,02-04-2015
10490251,2308064,14-06-2015
10490251,2356321,27-05-2015
10490251,2400217,13-05-2016
10490251,2439416,02-12-2015
10490251,2503529,08-08-2016
10490251,2531807,08-01-2015
10490251,2536959,07-01-2015
10490251,2561129,01-08-2016
10490251,2567934,09-12-2015
10490251,2694428,26-10-2014
10490251,2718188,15-01-2016
10490251,2775047,19-12-2014
10490251,2918025,18-12-2015
10490251,2925300,05-01-2015
10490251,2992476,06-05-2015
10490251,3065991,07-10-2015
10490251,3101738,04-01-2015
10490251,3117111,12-02-2016
10490251,3199476,22-01-2016
10490251,3386646,08-04-2015
10490251,3488812,09-01-2015
10490251,3658750,01-09-2016
10490251,3842319,05-03-2015
10490251,3869270,29-08-2016
10490251,4023053,11-08-2015
10490251,4281748,20-03-2015
10490251,4394791,26-10-2014
10490251,4508370,30-11-2014
10490251,4673317,21-04-2015
10490251,4726418,11-03-2015
10490251,4754974,09-01-2016
10490251,4866878,09-04-2015
10490251,4933044,29-09-2015
10490251,5419026,25-05-2016
10490251,5570169,21-09-2016
10490251,5636467,29-10-2015
10490251,5779159,27-04-2016
10490251,6130110,16-06-2016
10490251,6166164,02-04-2016
10490251,6258597,11-01-2016
10490251,6373472,27-08-2015
10490251,6445585,18-01-2015
10490251,6499645,24-12-2014
10490251,6554844,19-11-2015
10490251,6602206,08-01-2015
10490251,6618037,13-01-2016
10490251,6737143,05-11-2016
10490251,6786830,09-08-2016
10490251,6963016,11-03-2015
10490251,7055066,10-09-2016
10490251,7070073,17-09-2015
10490251,7561080,24-03-2016
10490251,7618927,30-12-2016
10490251,7810729,03-11-2015
10490251,7833944,05-06-2015
10490251,7990612,08-04-2016
10490251,8256817,04-07-2016
10490251,8356460,10-09-2015
10490251,8381160,27-09-2016
10490251,8494793,23-09-2016
10490251,8608589,15-03-2016
10490251,8706017,06-08-2015
10490251,8712227,22-01-2016
10490251,8724915,03-11-2015
10490251,8799154,22-12-2016
10490251,8823569,30-12-2015
10490251,8824494,10-06-2016
10490251,8932784,03-08-2016
10490251,9162400,11-01-2017
10490251,9163105,12-11-2015
10490251,9220190,29-10-2015
10490251,9566108,19-08-2016
10490251,9633202,13-04-2016
10490251,9700554,18-03-2016
10490251,9764252,08-10-2015
10490251,9772570,27-11-2015
10490251,10230295,05-12-2015
10490251,10452889,30-07-2016
10490251,10478874,19-11-2015
10490251,10518592,03-12-2015
10490251,10964111,18-11-2016
10490251,10969924,16-08-2016
10490251,10989625,24-11-2016
10490251,11081770,15-04-2016
10490251,11114176,29-07-2016
10490251,11156435,15-01-2016
10490251,11256849,01-10-2016
10490251,11602777,11-08-2016
10490251,11613643,29-02-2016
10490251,11748579,27-09-2016
10490251,12512569,15-04-2016
10490251,12705171,25-04-2016
10490251,13398129,24-05-2016
10490251,13413589,08-09-2016
10490251,13950881,05-06-2016
10490251,17789472,08-08-2016
10490251,30621412,22-08-2016
10490251,30725462,27-12-2016
10490251,30843015,04-09-2016
10490251,31352587,03-10-2016
10490251,31541521,29-11-2016
10490251,33005081,27-12-2016
10503328,9,09-03-2019
10503328,15,23-05-2019
10503328,6059,15-10-2015
10503328,9277,29-03-2019
10503328,23223,07-12-2018
10503328,32905,07-05-2018
10503328,53709,10-05-2015
10503328,64132,27-05-2016
10503328,73602,11-09-2014
10503328,76412,20-01-2017
10503328,90157,05-03-2015
10503328,106274,29-08-2015
10503328,107236,16-04-2019
10503328,162122,28-03-2018
10503328,257932,01-07-2014
10503328,266455,26-02-2016
10503328,318205,15-12-2014
10503328,322852,15-08-2016
10503328,361706,21-04-2017
10503328,368542,13-12-2014
10503328,396310,01-09-2015
10503328,527846,31-03-2017
10503328,529995,14-10-2017
10503328,547012,21-08-2018
10503328,574862,08-07-2014
10503328,577063,25-01-2017
10503328,600395,03-03-2016
10503328,617445,30-11-2018
10503328,712265,07-07-2015
10503328,762054,02-06-2015
10503328,777034,08-04-2018
10503328,850357,23-07-2017
10503328,922183,18-01-2019
10503328,1044481,29-05-2017
10503328,1106620,28-07-2018
10503328,1206191,04-06-2018
10503328,1212196,31-01-2018
10503328,1319006,15-05-2015
10503328,1335158,05-06-2018
10503328,1340306,30-06-2014
10503328,1400774,22-10-2018
10503328,1437025,04-05-2017
10503328,1506266,20-01-2017
10503328,1671411,22-08-2014
10503328,1740816,03-03-2016
10503328,1805320,29-08-2014
10503328,1869177,13-09-2014
10503328,1882564,10-12-2017
10503328,2283600,01-10-2014
10503328,2525216,16-09-2014
10503328,2534021,10-04-2019
10503328,2621647,04-05-2016
10503328,2730638,05-12-2016
10503328,2777801,01-04-2015
10503328,2822878,28-04-2015
10503328,2903796,31-08-2015
10503328,3004160,30-06-2015
10503328,3019994,10-02-2015
10503328,3026347,31-08-2016
10503328,3117580,18-04-2016
10503328,3338596,02-11-2018
10503328,3404447,30-06-2015
10503328,3409615,12-12-2014
10503328,3452900,02-07-2014
10503328,3543145,01-12-2017
10503328,3817077,07-10-2018
10503328,4751970,01-04-2019
10503328,5090783,15-10-2018
10503328,5093482,11-09-2014
10503328,5125562,11-03-2015
10503328,5324534,29-06-2015
10503328,5595104,31-10-2014
10503328,5729022,07-05-2015
10503328,5766923,20-09-2018
10503328,5768943,04-11-2016
10503328,5773440,09-05-2016
10503328,5998127,13-11-2014
10503328,6527558,01-06-2016
10503328,6566260,27-04-2016
10503328,6611529,09-01-2015
10503328,6914422,27-03-2019
10503328,6940690,16-05-2016
10503328,6948976,16-06-2015
10503328,6969904,07-06-2017
10503328,7116790,09-05-2019
10503328,7184027,06-02-2016
10503328,7430065,21-07-2016
10503328,7570030,30-03-2015
10503328,7585205,29-01-2018
10503328,7591645,25-10-2016
10503328,7608927,25-05-2015
10503328,7764794,14-04-2015
10503328,7914627,31-12-2016
10503328,8162478,29-03-2017
10503328,8246542,25-05-2015
10503328,8283487,18-02-2016
10503328,8357026,15-10-2015
10503328,8600521,18-07-2016
10503328,8783333,20-02-2018
10503328,8817348,26-06-2017
10503328,8997223,17-03-2017
10503328,9137904,14-12-2015
10503328,9242603,15-03-2016
10503328,9243951,24-04-2017
10503328,9281743,01-11-2015
10503328,9727340,22-09-2016
10503328,9730509,21-05-2019
10503328,10019207,15-10-2015
10503328,10177671,21-10-2015
10503328,10357115,02-11-2015
10503328,10370626,11-09-2017
10503328,10475046,19-09-2016
10503328,10629595,30-01-2017
10503328,11049443,06-05-2016
10503328,11162864,23-11-2018
10503328,11180939,18-01-2016
10503328,11268095,17-10-2018
10503328,11336549,02-02-2016
10503328,11539023,09-02-2016
10503328,11638300,23-02-2018
10503328,11697644,07-07-2018
10503328,12048691,09-08-2016
10503328,12329531,02-04-2016
10503328,12379499,30-05-2017
10503328,12467250,13-04-2016
10503328,22890777,11-07-2016
10503328,23858185,21-04-2017
10503328,25766512,28-05-2018
10503328,30097995,16-01-2018
10503328,30395076,02-10-2017
10503328,30942026,12-03-2017
10503328,31211705,06-05-2017
10503328,31274289,20-06-2017
10503328,31398491,18-01-2019
10503328,31974950,22-11-2016
10503328,32160773,16-10-2017
10503328,32558501,25-10-2017
10503328,32558504,03-05-2017
10503328,32558602,25-04-2017
10503328,32583277,16-03-2017
10503328,33011959,19-12-2016
10503328,33904570,12-06-2017
10503328,34736087,20-06-2018
10503328,34763656,15-11-2017
10503328,35107319,22-01-2018
10503328,35293629,14-03-2019
10503328,35974211,30-05-2017
10503328,36641603,23-07-2018
10503328,37832673,29-08-2017
10503328,37953566,20-11-2017
10503328,38114903,19-01-2018
10503328,38535522,13-11-2017
10503328,38845266,11-09-2018
10503328,38990944,02-07-2018
10503328,39377671,11-11-2017
10503328,39512899,20-11-2017
10503328,39863873,23-08-2018
10503328,40290956,13-10-2018
10503328,40806085,19-01-2018
10503328,40827737,12-02-2019
10503328,43161675,16-10-2018
10503328,43282587,30-04-2018
10503328,43997451,02-06-2018
10503328,44254502,28-11-2018
10503328,44443641,23-07-2018
10503328,45307479,08-08-2018
10503328,45543224,21-08-2018
10503328,47174955,02-11-2018
10503328,48577007,04-01-2019
10503328,48874636,18-01-2019
10503328,49460875,15-04-2019
10503328,50259140,26-03-2019
10503328,51599170,29-05-2019
10503328,51638950,29-05-2019
10503328,51662646,30-05-2019
10512714,612,07-07-2014
10512714,796,13-02-2016
10512714,1330,05-07-2015
10512714,1738,07-07-2014
10512714,1906,31-03-2017
10512714,2287,18-05-2015
10512714,3604,18-08-2014
10512714,3871,12-07-2014
10512714,4752,11-07-2017
10512714,5259,12-09-2014
10512714,5723,09-09-2015
10512714,8074,04-12-2016
10512714,8339,17-07-2014
10512714,9295,22-08-2015
10512714,9355,02-07-2014
10512714,9888,02-07-2014
10512714,10417,15-06-2016
10512714,11333,14-02-2018
10512714,11859,01-07-2014
10512714,11942,01-10-2015
10512714,13996,04-04-2017
10512714,14388,06-07-2014
10512714,14434,05-07-2014
10512714,15162,13-04-2016
10512714,17679,30-06-2014
10512714,18496,26-08-2014
10512714,18565,13-02-2016
10512714,19121,27-12-2015
10512714,20751,16-04-2015
10512714,21164,18-02-2019
10512714,21912,27-05-2015
10512714,22726,11-11-2017
10512714,24056,01-03-2018
10512714,25218,07-07-2014
10512714,25307,06-07-2014
10512714,25853,27-11-2018
10512714,26199,12-06-2015
10512714,26519,12-07-2014
10512714,31055,17-10-2014
10512714,32364,27-12-2017
10512714,32828,06-07-2014
10512714,33866,31-01-2016
10512714,34052,14-08-2018
10512714,34229,25-07-2014
10512714,35421,30-06-2014
10512714,35588,10-01-2018
10512714,36374,29-09-2017
10512714,37569,10-07-2014
10512714,37661,03-08-2014
10512714,40523,09-08-2014
10512714,40814,20-06-2015
10512714,44920,11-09-2015
10512714,45540,05-07-2014
10512714,45701,21-10-2018
10512714,48823,05-12-2014
10512714,49625,10-07-2014
10512714,50132,18-03-2018
10512714,51287,09-07-2014
10512714,51692,14-01-2015
10512714,52051,09-10-2014
10512714,52401,02-07-2014
10512714,52638,10-07-2014
10512714,55110,28-08-2016
10512714,55153,08-03-2015
10512714,55349,30-12-2018
10512714,59350,08-07-2014
10512714,59975,04-07-2014
10512714,61183,27-08-2018
10512714,61219,05-07-2014
10512714,61915,21-10-2015
10512714,62207,14-01-2015
10512714,63964,14-02-2015
10512714,65447,18-10-2016
10512714,65568,10-04-2016
10512714,68090,06-07-2014
10512714,69372,19-09-2016
10512714,70320,18-09-2016
10512714,72757,30-06-2014
10512714,72837,03-11-2014
10512714,73147,18-09-2015
10512714,74862,13-01-2016
10512714,74912,05-07-2014
10512714,78201,18-11-2016
10512714,78451,14-11-2014
10512714,80533,01-07-2014
10512714,80751,11-10-2015
10512714,81549,30-11-2015
10512714,82486,04-08-2018
10512714,84082,04-11-2016
10512714,84327,24-10-2015
10512714,85081,25-08-2017
10512714,85458,27-08-2015
10512714,87262,07-11-2016
10512714,87399,29-05-2015
10512714,87979,27-05-2019
10512714,88066,20-02-2019
10512714,88343,09-10-2014
10512714,88480,22-10-2018
10512714,91312,07-05-2015
10512714,91602,04-12-2017
10512714,95277,22-03-2018
10512714,98670,30-07-2014
10512714,99978,19-08-2014
10512714,104555,03-07-2014
10512714,108769,07-02-2016
